"Bichler, Martin",2021,0
"Holten, Roland",2001,2
"Hampel, Thorsten",2001,1
"Mertens, Peter",2001,0
"Klein, Müge",2001,3
"Ferstl, Otto K.",2001,4
"Sundermeyer, Kurt",2001,8
"Petsch, Mathias",2001,2
"Ehrenberg, Dieter",2001,2
"Rebstock, Michael",2001,14
"Günther, Oliver",2001,17
"Schoop, Eric",2001,2
"Hess, Thomas",2001,3
"Nissen, Volker",2001,5
"Eymann, Torsten",2001,1
"Basin, David",2001,33
"Gräf, Bernhard",2001,0
"Göbel, Christof",2001,2
"Franke, Thomas",2001,3
"Siekmann, Jörg H.",2001,1
"Bichler, Martin",2000,9
"Reck, Jürgen",2000,1
"Schmitzer, Benno",2000,4
"Peters, Ralf",2000,11
"Heine, Peter",2000,0
"Bertsch, Andreas",2000,0
"Luttenberger, Norbert",2000,0
"Düsing, Roland",2000,1
"Gerpott, Torsten J.",2000,2
"Heinzl, Armin",2000,0
"Wefers, Marcus",2000,1
"Ernst, Holger",2000,94
"Wendt, Oliver",2000,2
"Klamma, Ralf",2000,0
"Zapf, Michael",2000,4
"Knörzer, Michael",2000,1
"Hofmann, Christian",2000,15
"Stein, Torsten",2000,1
"Mülder, Wilhelm",2000,5
"Disterer, Georg",2000,9
"Sinz, Elmar J.",2000,3
"Stiemerling, Oliver",2000,1
"Röhm, Alexander W.",2000,18
"Wall, Friederike",2000,1
"Fleiner, Cornelius",2000,0
"Kiss, Christian",2000,0
"Meier, Marco",2000,2
"Büser, Tobias",2000,0
"Spitta, Thorsten",2000,2
"Scholz, Christian",2000,1
"Rittgen, Peter",2000,18
"Schönthaler, Frank",2000,0
"Lehmann, Frank R.",2000,0
"Meier, Marco",2000,3
"Alpar, Paul",2000,0
"Strohmeier, Stefan",2000,3
"Sneed, Harry M.",2000,0
"Gomber, Peter",2000,0
"Piser, Marc",2000,0
"Kurbel, Karl",2000,2
"Enzmann, Matthias",2000,6
"Lamberti, Hermann-Josef",2000,0
"Gehle, Michael",2000,1
"Kurbel, Karl",2000,3
"Berger, Peter",2000,0
"Häusler, Ute",2000,0
"Schultz, Jens",2000,3
"Albers, Susanne",2000,17
"Gruhn, Volker",2000,9
"Mundhenk, Martin",2000,99
"Maier, Matthias",2000,4
"Noack, Jörg",2000,7
"Karwatzki, Sabrina",2022,1
"Grimm, Veronika",2022,0
"Kinzinger, Arno",2022,3
"Bärmann, Andreas",2022,0
"Averkov, Gennadiy",2022,2
"Brendel, Alfred Benedikt",2022,2
"Kuchlbauer, Martina",2022,2
"Badakhshan, Peyman",2022,0
"Jansen, Klaus",2022,0
"Wölck, Martin",2022,0
"Harks, Tobias",2022,2
"Harks, Tobias",2022,0
"Becker, Tristan",2022,0
"Böttcher, Timo Phillip",2022,0
"Happach, Felix",2022,1
"Bendig, David",2022,2
"Jungwirth, Alexander",2022,0
"Rodríguez-Heck, Elisabeth",2022,0
"Klimm, Max",2022,0
"Söllner, Matthias",2022,0
"Morell, Sarah",2022,0
"Beier, René",2022,0
"Kiszka, Adriana",2022,0
"Warwicker, John Alasdair",2022,1
"Kozhasov, Khazhgali",2022,0
"Hartmann, Tim A.",2022,1
"Mueller, Lea",2022,1
"Müller, Benjamin",2022,1
"Klein, Kim-Manuel",2022,0
"Rehfeldt, Daniel",2022,0
"Helmberg, Christoph",2022,1
"Hendel, Gregor",2022,2
"Zapadka, Patryk",2022,2
"Rabl, Tanja",2022,0
"Blauth, Jannis",2022,0
"Adam, Martin",2022,0
"Disser, Yann",2022,0
"Löffler, Maximilian",2022,7
"Bründl, Simon",2022,0
"Beisecker, Sven",2022,0
"Bentert, Matthias",2022,0
"Müller, Michelle",2022,0
"Toutaoui, Jonas",2022,1
"Selinka, Gregor",2022,0
"Merino, Arturo",2022,0
"Schoch, Manfred",2022,0
"Jansen, Klaus",2022,0
"Liers, Frauke",2022,2
"Pichler, Alois",2022,5
"Eifler, Leon",2022,0
"Henrion, R.",2022,8
"Hund, Axel",2021,11
"Daboul, Siad",2022,0
"Nowotka, Dirk",2022,1
"Steininger, Dennis M.",2022,5
"Füllner, Christian",2022,2
"Klimm, Max",2022,1
"Gahururu, Deborah B.",2022,0
"Eismann, Kathrin",2021,4
"Hodapp, Daniel",2022,1
"Weinert, Christoph",2022,0
"Schreieck, Maximilian",2021,12
"Chmiela, Antonia",2022,1
"Dvurechensky, Pavel",2022,1
"Marx, Dániel",2022,0
"Graf, Lukas",2022,1
"Hahn, Mirko",2022,1
"Diederich, Stephan",2022,17
"Trang, Simon",2022,5
"Toreini, Peyman",2022,2
"Chubanov, Sergei",2021,1
"Göttlich, Simone",2021,3
"Böhnlein, Toni",2021,0
"Jünger, Michael",2021,1
"Brendel, Alfred Benedikt",2021,4
"Chubanov, Sergei",2021,0
"Zeile, Clemens",2021,9
"Herzel, Arne",2021,10
"Schmidt, Daniel",2021,0
"Gnegel, Fabian",2021,3
"Bestehorn, Felix",2021,4
"Lohmann, Timo",2021,1
"Dempe, Stephan",2021,2
"Kirches, Christian",2021,2
"Kleinert, Thomas",2021,5
"Kleer, Pieter",2021,1
"Kleinert, Thomas",2021,9
"Oberländer, Anna Maria",2021,4
"Gschwind, Timo",2021,1
"Potschka, Andreas",2021,0
"Berthold, Timo",2021,0
"Gaebert, Cornelia",2021,1
"Potschka, Andreas",2021,0
"Spohrer, Kai",2021,3
"Brendel, Alfred Benedikt",2021,4
"Rehfeldt, Daniel",2021,1
"Burtscheidt, Johanna",2021,0
"Berthold, Timo",2021,0
"Averkov, Gennadiy",2021,0
"Witzig, Jakob",2021,3
"Kranz, Johann",2021,10
"Maier, Christian",2021,4
"Harks, Tobias",2021,0
"Goeke, Dominik",2021,2
"Callejas, Ivonne",2021,0
"Chaudhury, Bhaskar Ray",2021,3
"Bodirsky, Manuel",2021,3
"Seeger, Anna-Maria",2021,9
"Füllner, Christian",2021,1
"Schmidt, Daniel",2021,2
"Maier, Christian",2021,8
"Wiener, Martin",2021,15
"Fischer, A.",2021,5
"Briskorn, Dirk",2021,1
"Drummer, Daniel",2020,11
"Siering, Michael",2021,6
"Zeiss, Roman",2021,24
"Gimpel, Henner",2021,19
"Westmattelmann, Daniel",2021,25
"Knote, Robin",2021,14
"Tofangchi, Schahin",2021,3
"Hanelt, André",2021,27
"Recker, Jan",2021,1
"Malitsky, Yura",2020,51
"Wessel, Lauri",2021,99
"Oehlhorn, Caroline E.",2020,19
"Strich, Franz",2021,14
"Floetgen, Rob Jago",2021,26
"Prommegger, Barbara",2021,11
"Benlian, Alexander",2020,45
"Teubner, R. Alexander",2020,18
"Soluk, Jonas",2021,38
"Klein, Stefan",2020,1
"Mehlitz, Patrick",2020,15
"Trang, Simon",2020,104
"Pichler, Alois",2020,6
"Graf, Lukas",2020,10
"Gleixner, Ambros",2020,2
"Mirbabaie, Milad",2020,50
"Köhne, Anna",2020,2
"Pignot, Edouard",2020,0
"Rebennack, Steffen",2020,15
"Achterberg, Tobias",2020,28
"Antoniadis, Antonios",2020,1
"Jansen, Klaus",2020,0
"Berkholz, Christoph",2020,5
"Widjaja, Thomas",2020,9
"Janiesch, Christian",2020,1
"Schöbel, Sofia Marlena",2020,19
"Hinz, Oliver",2020,20
"Luke, D. Russell",2020,15
"Adam, Martin",2020,11
"Ketter, Wolfgang",2020,2
"KOZMA, LÁSZLÓ",2020,1
"Durward, David",2020,24
"Lausen, Jens",2020,5
"Mandrella, Markus",2020,13
"Wiedemann, Anna",2020,9
"Steinhauser, Stefanie",2020,9
"Jukna, Stasys",2020,0
"Rothe, Hannes",2020,8
"Maier, Christian",2019,66
"Peukert, Christian",2019,50
"Beverungen, Daniel",2019,14
"Fügener, Andreas",2019,7
"Huber, Rocco Xaver Richard",2019,12
"Berndt, Sebastian",2020,16
"Schmidt, Martin",2019,3
"Morana, Stefan",2019,7
"Lansing, Jens",2019,12
"Hojny, Christopher",2019,12
"Ross, Björn",2019,63
"Gutt, Dominik",2019,36
"Fiege, Sabrina",2019,9
"Kanzow, Christian",2019,5
"Wessel, Lauri",2019,7
"Siering, Michael",2019,13
"Engelbrecht, Adrian",2019,33
"Mattke, Jens",2019,30
"Gerlach, Jin P.",2019,12
"Bodirsky, Manuel",2019,20
"Guhr, Nadine",2019,38
"Pethig, Florian",2019,13
"Chanias, Simon",2019,188
"Bekos, Michael A.",2019,8
"Gerlach, Jin P.",2019,5
"Klier, Julia",2019,9
"Gorbacheva, Elena",2019,31
"Recker, Jan",2019,25
"Schöpfer, Frank",2019,25
"Steininger, Dennis M.",2019,74
"Siering, Michael",2019,10
"Recker, Jan",2019,7
"Hoehle, Hartmut",2019,17
"Gottschalk, Corinna",2018,5
"Shinano, Yuji",2018,12
"Efthymiou, Charilaos",2019,8
"Mittendorf, Christoph",2019,36
"Fleszar, Krzysztof",2018,3
"Bringmann, Karl",2019,11
"Foerderer, Jens",2019,44
"Teubner, Timm",2019,66
"Gottschalk, Corinna",2018,10
"Witt, Jonas T.",2018,1
"Kloör, Benjamin",2018,22
"Averkov, Gennadiy",2018,5
"Fischer, Anja",2018,5
"Schneider, Stephan",2018,12
"Benlian, Alexander",2018,74
"Schneider, Stephan",2018,1
"Oberländer, Anna Maria",2018,65
"Geißler, Björn",2018,23
"Glaser, Florian",2018,20
"Buchheim, Christoph",2018,10
"Lansing, Jens",2018,18
"Kesselheim, Thomas",2018,15
"Peppard, Joe",2018,33
"Maass, Wolfgang",2018,44
"Karwatzki, Sabrina",2017,26
"Bretschneider, Ulrich",2017,129
"Kretzer, Martin",2018,18
"Gomber, Peter",2018,14
"Gomber, Peter",2018,386
"Flath, Christoph M.",2017,43
"Krasnova, Hanna",2017,109
"Firsching, Moritz",2017,7
"Loeser, Fabian",2017,67
"Haferkorn, Martin",2017,2
"Buchheim, Christoph",2017,22
"Laumer, Sven",2017,79
"Hübner, Jens",2017,4
"Vogel, Silvia",2017,3
"Wenzel, Matthias",2017,9
"Rohde, Markus",2017,42
"Karwatzki, Sabrina",2017,74
"Hanelt, Andre",2017,43
"Tavakoli, Asin",2017,57
"Siering, Michael",2017,27
"Piel, Jan-Hendrik",2017,9
"Charitha, C.",2017,3
"Rosenkranz, Christoph",2017,15
"Megow, Nicole",2017,19
"Avis, David",2017,6
"Ringkamp, Maik",2017,5
"Hariharan, Anuja",2017,24
"Gschwind, Timo",2016,25
"Lenzen, Christoph",2017,3
"Bürgisser, Peter",2017,13
"Dernbecher, Sabine",2017,43
"Rehm, Sven-Volker",2017,16
"Thies, Ferdinand",2016,109
"Siering, Michael",2016,107
"Kranz, Johann J.",2016,65
"Rode, Henning",2016,77
"Borgwardt, Steffen",2016,4
"Dorsch, Dominik",2016,5
"Niehaves, Bjoern",2016,34
"Jarre, Florian",2016,3
"Benthaus, Janek",2016,66
"Ebel, Philipp",2016,67
"Benlian, Alexander",2016,41
"Laumer, Sven",2016,60
"Spiegel, Olav",2016,53
"Kanzow, Christian",2016,14
"Zuchowski, Oliver",2016,91
"Hintermüller, M.",2016,11
"Lange, Matthias",2016,81
"Schmidt, Jens M.",2016,4
"Laumer, Sven",2016,71
"Fridgen, Gilbert",2016,29
"Stein, Oliver",2016,8
"Efthymiou, Charilaos",2016,10
"Gleixner, Ambros M.",2016,23
"Katzy, Bernhard R.",2016,8
"Megowy, Nicole",2016,25
"Loebbecke, Claudia",2016,102
"Schneider, Stephan",2016,149
"Eckhardt, Andreas",2016,36
"Steitz, Wolfgang",2015,3
"Kaibel, Volker",2015,11
"Chubanov, Sergei",2015,22
"Teubner, Timm",2015,41
"Kummer, Mario",2015,20
"Schlosser, Frank",2015,58
"Wiener, Martin",2015,31
"Kaibel, Volker",2015,0
"Mnich, Matthias",2015,51
"Grgecic, Daniel",2015,51
"Berger, Benedikt",2015,41
"Heumann, Jakob",2015,30
"Averkov, Gennadiy",2015,13
"Kaltenecker, Natalie",2015,30
"Arulselvan, Ashwin",2015,0
"Benlian, Alexander",2015,139
"Maier, Christian",2015,332
"Netzer, Tim",2015,7
"Loebbecke, Claudia",2015,506
"Hoermann, Stefan",2015,9
"Bringmann, Karl",2015,1
"Maier, Christian",2015,334
"Gerlach, Jin",2015,58
"Brunsch, Tobias",2015,5
"Brandt, Tobias",2015,4
"Kaibel, Volker",2015,0
"Bergner, Martin",2015,35
"Leövey, H.",2015,17
"Meth, Hendrik",2015,69
"Benlian, Alexander",2015,79
"Niehaves, Björn",2014,241
"Benlian, Alexander",2015,46
"Wiener, Martin",2014,47
"Emich, Konstantin",2014,1
"Grohe, Martin",2015,49
"Bittner, Eva",2014,97
"Wagner, Heinz-Theo",2014,121
"Claßen, Grit",2014,3
"Sojer, Manuel",2014,25
"Wachsmuth, Gerd",2014,13
"Butsch, Alexander",2014,38
"Reiner, Jochen",2014,4
"Reimers, Kai",2014,6
"Bonato, Thorsten",2014,18
"Fischer, Frank",2014,22
"Zolper, Katja",2014,13
"Davi, Thomas",2014,3
"Hintermüller, Michael",2014,30
"Sponsel, Julia",2014,18
"Keutel, Marcus",2014,45
"Gregory, Robert Wayne",2014,37
"Hemmecke, Raymond",2014,16
"Reimers, Kai",2014,25
"Bonsma, Paul",2014,30
"Rosenkranz, Christoph",2014,52
"Coja-Oghlan, Amin",2014,9
"Brunsch, Tobias",2014,3
"Buchwald, Arne",2014,44
"Borndörfer, Ralf",2013,3
"Buchholz, Peter",2013,3
"Berthold, Timo",2014,23
"Peppard, Joe",2014,131
"Roßnagel, Heiko",2014,26
"Linz, Simone",2013,9
"Zolper, Katja",2013,11
"Fischer, Anja",2013,19
"Schmidt, Jens M.",2013,8
"Chimani, Markus",2013,5
"Maier, Christian",2013,91
"Göller, Stefan",2013,11
"Messerschmidt, Christian M.",2013,53
"Borgwardt, Steffen",2013,10
"Geihe, Benedict",2013,10
"Dür, Mirjam",2013,7
"Gwinner, Joachim",2013,65
"Buchheim, Christoph",2013,31
"Skanda, Dominik",2013,9
"Rosenkranz, Christoph",2013,22
"Joachim, Nils",2013,47
"Schryen, Guido",2013,288
"Stieglitz, Stefan",2013,879
"Dempe, S.",2013,81
"Astor, Philipp J.",2013,84
"Schiela, Anton",2013,12
"Jakobs, Kai",2013,10
"Hemmecke, Raymond",2013,56
"Benlian, Alexander",2013,31
"Hoheisel, Tim",2013,103
"Dorsch, D.",2012,1
"Kirschmer, Markus",2012,4
"Buchheim, Christoph",2012,28
"Saxena, Nitin",2012,32
"Chubanov, Sergei",2012,22
"Stein, Oliver",2012,23
"Wolf, Martin",2012,28
"Friedrich, Tobias",2012,18
"Jongen, H. Th.",2012,11
"Hintermüller, Michael",2012,0
"Schütte, Christof",2012,21
"Görtz, Simon",2012,15
"Henrion, R.",2012,12
"Benlian, Alexander",2012,187
"Faigle, Ulrich",2012,1
"Klendauer, Ruth",2012,55
"Göring, Frank",2012,6
"Kaiser, Jasmin",2012,22
"Dietz, Gunnar",2012,10
"Buhl, Hans Ulrich",2012,15
"Jongen, H.Th.",2012,13
"Delling, Daniel",2012,37
"Stein, Oliver",2012,23
"Sager, Sebastian",2012,77
"Bürgisser, Peter",2012,3
"Dempe, S.",2012,153
"Buhl, Hans Ulrich",2012,29
"Benlian, Alexander",2011,40
"Bürgisser, Peter",2011,48
"Aland, Sebastian",2011,72
"Knoll, Stefan",2011,20
"Briest, Patrick",2011,11
"Briest, Patrick",2011,39
"Köbler, Johannes",2011,21
"Jaegersberg, Gudrun",2011,35
"Hinz, Oliver",2011,45
"Saxena, Nitin",2011,23
"Ackermann, Heiner",2011,37
"Megow, Nicole",2011,30
"Müller-Wienbergen, Felix",2011,80
"Averkov, Gennadiy",2011,3
"Fischer, Johannes",2011,185
"Bernauer, Martin K.",2011,4
"Benlian, Alexander",2011,161
"Domschke, Pia",2011,59
"Benlian, Alexander",2011,25
"Chimani, Markus",2010,12
"Schmidt, Christian",2011,151
"Hemmecke, Raymond",2011,34
"Mestre, Julián",2010,0
"Gollmer, Ralf",2011,51
"Buchheim, Christoph",2010,30
"Koschmider, Agnes",2010,44
"Jansen, Klaus",2010,28
"Fischer, Simon",2010,28
"Jünger, Michael",2010,0
"Kirschmer, Markus",2010,48
"Eichfelder, Gabriele",2010,124
"Martens, Maren",2010,1
"Esparza, Javier",2010,14
"Irnich, Stefan",2010,35
"Fanslau, Tobias",2010,109
"Sojer, Manuel",2010,73
"Krasnova, Hanna",2010,616
"Arns, M.",2010,24
"Buchheim, Christoph",2010,12
"Andersen, Kent",2010,11
"Skutella, Martin",2010,4
"Boţ, Radu Ioan",2010,2
"Mueller, Benjamin",2010,59
"Rothlauf, Franz",2009,7
"Gritzmann, Peter",2010,3
"Schlenkrich, Sebastian",2010,15
"Jansen, Klaus",2009,32
"Putzke, Johannes",2010,35
"Urbach, Nils",2010,188
"Eckhardt, Andreas",2009,175
"Ulbrich, Michael",2009,29
"Faigle, Ulrich",2009,11
"Baars, Henning",2009,33
"Bussieck, Michael R.",2009,35
"Sager, Sebastian",2009,84
"Heitsch, Holger",2009,171
"Chan, T.-H. Hubert",2009,14
"Albers, Susanne",2009,46
"Leimeister, Jan",2009,561
"Palka, Wolfgang",2009,141
"Manthey, Bodo",2008,8
"Pipek, Volkmar",2009,340
"Jansen, Klaus",2008,12
"Louveaux, Quentin",2008,3
"Kaibel, Volker",2008,58
"Riemer, Kai",2008,37
"Achtziger, Wolfgang",2008,109
"Kollmann, Tobias",2009,39
"Naumann, Uwe",2008,28
"Klauck, Hartmut",2007,7
"Eisenbrand, Friedrich",2007,21
"Glaßer, Christian",2007,9
"Homberger, Jörg",2008,27
"Klauck, Hartmut",2007,49
"Oswald, Marcus",2007,3
"Jünger, Michael",2007,0
"Röglin, Heiko",2007,17
"Djekic, Petar",2007,13
"Becker, Jörg",2007,74
"Teubner, R.A.",2007,58
"Weihrauch, Klaus",2006,8
"Belov, Gleb",2007,67
"Loebbecke, Claudia",2007,21
"Petersen, Holger",2006,1
"Reinelt, Gerhard",2006,3
"Beier, Rene",2006,30
"Glaber, Christian",2006,6
"Niggl, Karl-Heinz",2006,25
"Klauck, Hartmut",2006,52
"Lohrey, Markus",2006,46
"Chubanov, Sergei",2006,42
"Jansen, Klaus",2006,4
"Reinelt, Gerhard",2006,7
"Althaus, Ernst",2006,14
"Martin, Alexander",2006,173
"Yetim, Fahri",2006,26
"Loebbecke, Claudia",2006,36
"Klein, Arnd",2006,7
"Albers, Susanne",2006,40
"Schultz, Rüdiger",2006,119
"Diehl, Moritz",2006,86
"Müller, Dirk",2006,2
"Dreiling, Alexander",2006,31
"Jansen, Klaus",2006,26
"Michaels, Dennis",2006,3
"Skutella, Martin",2005,57
"Jansen, Klaus",2005,9
"Nickelsen, Arfst",2005,7
"Kaibel, Volker",2005,7
"Bosse, Hartwig",2005,7
"Henrion, René",2005,156
"Doerr, Benjamin",2005,11
"Seidel, Raimund",2005,30
"Doberkat, Ernst-Erich",2005,24
"Pettiet, Seth",2005,59
"Hougardy, Stefan",2005,2
"Nowak, Ivo",2005,8
"Glasser, Christian",2004,33
"Biskup, Joachim",2004,6
"Leimeister, Jan Marco",2005,181
"Eisenbrand, F.",2005,14
"Schwiegelshohn, Uwe",2004,6
"Torán, Jacobo",2004,75
"Stork, Frederik",2005,22
"Kočvara, Michal",2004,34
"Stork, Frederik",2005,0
"Henrion, René",2004,28
"Möhring, Rolf H.",2004,61
"Icking, Christian",2004,10
"Ulbrich, Michael",2004,148
"Ulbrich, Stefan",2004,75
"Flum, Jörg",2004,164
"Buxmann, Peter",2004,38
"Reimers, Kai",2004,3
"Preiß, Martin",2004,22
"Eisenbrand, Friedrich",2003,5
"Hromkovič, Juraj",2003,10
"Haus, Utz-Uwe",2003,10
"Griewank, Andreas",2003,9
"Buchheim, Christoph",2003,7
"Bürgisser, Peter",2003,10
"Köppe, Matthias",2003,3
"Jansen, Klaus",2003,12
"Glier, Oliver",2003,5
"Libbehenschel, Jens",2003,3
"Braun, Oliver",2003,27
"Kutz, Martin",2002,1
"Lefmann, Hanno",2002,14
"Helmberg, C.",2002,52
"Ulbrich, M.",2003,54
"Fischer, Andreas",2002,84
"Helmberg, C.",2003,16
"Skutella, Martin",2002,42
"Spreen, Dieter",2002,0
"Merkle, Wolfgang",2002,2
"Theobald, Thorsten",2002,6
"Rieger, J.H.",2002,1
"Griewank, Andreas",2002,11
"Bauer, P.",2002,18
"Hiptmair, Ralf",2002,25
"Fekete, Sándor P.",2001,114
"Merkle, Wolfgang",2001,1
"Flum, Jörg",2001,93
"Jünger, Michael",2001,13
"Hoffmann, Frank",2001,81
"Althaus, Ernst",2001,19
"Sellen, Jürgen",2000,8
"Brandstädt, Andreas",2000,19
"Bürgisser, Peter",2000,14
"Ascheuer, Norbert",2001,136
"John, Reinhard",2000,7
"Czumaj, Artur",2000,14
"Bertram-Kretzberg, Claudia",2000,24
"Gugat, Martin",2000,5
"Faigle, Ulrich",2000,30
"Bürgisser, Peter",2000,6
"Reinhardt, Klaus",2000,69
"Buchholz, Peter",2000,114
"Borndörfer, Ralf",2000,24
"Albers, Susanne",2000,186
"Scheideler, Christian",2000,3
"Kummer, Bernd",2000,7
